,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
1060,66,"The wait staff is friendly, and the food has gotten better and better!","['wait staff', 'food']","[[], []]","['positive', 'positive']","['wait staff', 'food']","[['friendly'], ['gotten']]","[None, None]"
1061,1696,The counter service is bad.,['counter service'],[[]],['negative'],['counter service'],[['bad']],[None]
1062,297,The sides were ok and incredibly salty.,['sides'],[[]],['negative'],['sides'],[['ok']],[None]
1063,592,I really loved the different and inovated touch that's the cheff gives to the food.,"['cheff', 'food']","[[], []]","['positive', 'positive']",['touch'],[['inovated']],[None]
1064,768,"I didn't complain, I liked the atmosphere so much.",['atmosphere'],[[]],['positive'],['atmosphere'],[['liked']],[None]
1065,725,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,"['olive cream cheese', 'lox spread', 'bagel']","[[], [], []]","['positive', 'positive', 'neutral']","['olive cheese', 'cream cheese', 'lox spread', 'spread cheese', 'wheat bagel', 'everything bagel']","[['Try'], ['Try'], [], ['Try'], ['whole'], []]","[None, None, None, None, None, None]"
1066,1679,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"['Pizza', 'wine', 'service', 'backyard dining area']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['wine Pizza', 'place', 'backyard area', 'dining area']","[['excellent'], ['MADE'], [], []]","[None, None, None, None]"
1067,627,We had champagne and caviar and felt like princesses!,"['champagne', 'caviar']","[[], []]","['positive', 'positive']",['caviar champagne'],[['had']],[None]
1068,1414,The ambience is very calm and quiet.,['ambience'],[[]],['positive'],['ambience'],[['calm']],[None]
1069,1954,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",['specials'],[[]],['neutral'],"['specials', 'decision']","[['mention'], ['good', 'made']]","[None, None]"
1070,1213,My biggest complaint was the un-tasty food although presented well.,['food'],[[]],['conflict'],"['complaint', 'food']","[['biggest'], ['tasty']]","[None, None]"
1071,1617,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,"['sushi bar', 'chef', 'ala carte']","[[], [], []]","['neutral', 'neutral', 'neutral']","['sushi bar', 'everything']","[[], ['ordered']]","[None, None]"
1072,252,The waiters were not attentive except that the bill turned up on the table before we were finished.,"['waiters', 'bill']","[[], []]","['negative', 'negative']","['waiters', 'bill']","[['attentive'], ['turned']]","[None, None]"
1073,1826,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!","['portions', 'qualities']","[[], []]","['negative', 'negative']",['qualities'],[['good']],[None]
1074,1320,I went to DF for Valentines Day dinner.,['Valentines Day dinner'],[[]],['neutral'],[],[],[]
1075,1910,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.","['drinks', 'bars', 'drinks']","[[], [], []]","['negative', 'negative', 'positive']","['people', 'thing', 'drinks']","[['most', 'attest'], ['feeling'], ['plentiful']]","[None, None, None]"
1076,983,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","['caviar', 'waitstaff']","[[], []]","['positive', 'positive']","['waitstaff caviar', 'second']","[['hospitable', 'spectacular'], ['enjoyed']]","[None, None]"
1077,1779,We left after one drink.,['drink'],[[]],['neutral'],[],[],[]
1078,707,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.","['General Tao chicken', 'Chinese food']","[[], []]","['negative', 'neutral']","['food', 'chicken']","[['favorite', 'Chinese'], ['General']]","[None, None]"
1079,488,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .","['sushi', 'thai food']","[[], []]","['positive', 'positive']",['food'],"[['thai', 'excellent']]",[None]
1080,274,Good food.,['food'],[[]],['positive'],['food'],[['Good']],[None]
1081,1511,What generous portions!,['portions'],[[]],['positive'],['portions'],[['generous']],[None]
1082,1675,It was so bad I actually refused to pay for my food.,['food'],[[]],['negative'],[],[],[]
1083,964,"Spice is sleek, modern and cool with a menu that will not hurt your wallet.",['menu'],[[]],['positive'],"['Spice', 'wallet']","[['sleek'], ['hurt']]","[None, None]"
1084,878,Some servers make you feel like they are doing you a favor to bring you the food.,"['servers', 'food']","[[], []]","['negative', 'neutral']","['servers', 'favor', 'food']","[['make'], ['doing'], ['bring']]","[None, None, None]"
1085,1581,This restaurant is a wonderful place to go many times and it is reasonably priced.,['priced'],[[]],['positive'],"['place', 'times']","[['wonderful'], ['many']]","[None, None]"
1086,1819,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.","['bottle', 'waitress', 'price']","[[], [], []]","['neutral', 'negative', 'negative']","['thing', 'bottle', 'waitress', 'glass price', 'price X4', 'sense']","[['only', 'weird', 'was'], ['got'], ['multiplied'], [], ['multiplied'], ['makes']]","[None, None, None, None, None, None]"
1087,412,"But, they were too big for the bun.",['bun'],[[]],['neutral'],[],[],[]
1088,668,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","['music', 'in-house lady DJ']","[[], []]","['positive', 'positive']","['house lady', 'music taste', 'requests']","[['nights'], ['good', 'has'], ['takes']]","[None, None, None]"
1089,1263,"As I made the title, it's an affordable restaurant for great taste.",['taste'],[[]],['positive'],"['title', 'taste restaurant']","[['made'], ['great', 'affordable']]","[None, None]"
1090,150,The food is great.,['food'],[[]],['positive'],['food'],[['great']],[None]
1091,645,"Given the incredible architecture surrounding it, this place has no character.","['architecture', 'place']","[[], []]","['positive', 'negative']","['architecture', 'place', 'character']","[['incredible'], ['has'], ['has']]","[None, None, None]"
1092,1610,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","['ambience', 'lunch']","[[], []]","['positive', 'positive']",['lunch'],"[['casual', 'best']]",[None]
1093,219,I recommend getting a reservation even though we saw people seated without one.,['reservation'],[[]],['neutral'],"['reservation', 'people']","[['getting'], ['saw']]","[None, None]"
1094,240,"Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.",['place'],[[]],['positive'],[],[],[]
1095,1132,Service is average.,['Service'],[[]],['neutral'],['Service'],[['average']],[None]
1096,1217,"However, service was as plain as sesame crusted Salmon I had.","['service', 'sesame crusted Salmon']","[[], []]","['neutral', 'neutral']","['service', 'Salmon']","[['plain'], ['crusted']]","[None, None]"
1097,793,"The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.","['live music', 'space', 'jazz nights']","[[], [], []]","['neutral', 'negative', 'neutral']","['space', 'music']","[['small'], ['live']]","[None, None]"
1098,192,"The service, wine selection, ambiance are all outstanding and deserve recognition.","['service', 'wine selection', 'ambiance']","[[], [], []]","['positive', 'positive', 'positive']","['wine selection', 'selection service', 'ambiance service', 'recognition']","[[], ['outstanding'], ['outstanding'], ['deserve']]","[None, None, None, None]"
1099,334,"I found the food to be outstanding, particulary the salmon dish I had.","['food', 'salmon dish']","[[], []]","['positive', 'positive']","['food', 'salmon dish']","[['found'], []]","[None, None]"
1100,1737,"Staffs are not that friendly, but the taste covers all.","['Staffs', 'taste']","[[], []]","['negative', 'positive']","['Staffs', 'taste']","[['friendly'], ['covers']]","[None, None]"
1101,1330,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.",['seats'],[[]],['negative'],['seats'],"[['many', 'empty', 'noticicing']]",[None]
1102,963,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","['menu', 'portions', 'lentil dish', 'basmati rice dish', 'flavor']","[[], [], [], [], []]","['negative', 'negative', 'negative', 'negative', 'negative']","['menu', 'portions', 'lentil dish', 'basmati dish', 'rice dish', 'flavor']","[['changed'], ['smaller'], ['salty', 'lacked'], ['salty', 'lacked'], ['salty', 'lacked'], ['lacked']]","[None, None, None, None, None, None]"
1103,1618,"The vibe is very relaxed and cozy, service was great and the food was excellent!","['vibe', 'service', 'food']","[[], [], []]","['positive', 'positive', 'positive']","['vibe', 'service', 'food']","[['relaxed'], ['great'], ['excellent']]","[None, None, None]"
1104,1958,They need a kick out of it but until then the sushi is pretty good and the place is consistent.,"['sushi', 'place']","[[], []]","['positive', 'positive']","['kick', 'sushi', 'place']","[['need'], ['good'], ['consistent']]","[None, None, None]"
1105,1657,My fish was delicious in an incredible curry sauce.,"['fish', 'curry sauce']","[[], []]","['positive', 'positive']","['fish', 'curry sauce']","[['delicious'], ['incredible']]","[None, None]"
1106,1622,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,['bagels'],[[]],['neutral'],['bagels'],[['freeze']],[None]
1107,583,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.","['Service', 'beef carpaachio', 'pasta', 'portion']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['Service', 'beef carpaachio', 'portion', 'pasta']","[['warm'], ['exellent'], ['huge'], ['fresh']]","[None, None, None, None]"
1108,1940,Very good wine choices.,['wine choices'],[[]],['positive'],['choices'],[['good']],[None]
1109,1925,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"['exotic salad', 'green salad', 'sweet basil fried tofu', 'peanut sauce']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['peanut sauce', 'sauce salad', 'basil tofu']","[[], ['exotic', 'basic', 'delcious', 'little', 'green'], ['sweet', 'fried']]","[None, None, None]"
1110,840,"Got club soda, filled with ice, no lime.","['club soda, filled with ice, no lime']",[[]],['neutral'],['club soda'],[['Got']],[None]
1111,628,The shrimp scampi was excellent and the antipasti were plentiful.,"['shrimp scampi', 'antipasti']","[[], []]","['positive', 'positive']","['shrimp scampi', 'antipasti']","[['excellent'], ['plentiful']]","[None, None]"
1112,324,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,"['lobby area', 'seated']","[[], []]","['negative', 'negative']","['half hour', 'lobby area', 'restaurant area']","[['next'], ['crowded'], ['touristy', 'crowded']]","[None, None, None]"
1113,1648,Decor leaves something to be desired.,['Decor'],[[]],['negative'],"['Decor', 'something']","[['leaves'], ['leaves']]","[None, None]"
1114,1161,The quail was fantastic and unique and the pastas were full of flavor.,"['quail', 'pastas', 'flavor']","[[], [], []]","['positive', 'positive', 'positive']","['quail', 'pastas']","[['fantastic'], ['full']]","[None, None]"
1115,779,Price no more than a Jersey deli but way better.,['Price'],[[]],['positive'],['Price'],[['more']],[None]
1116,1077,Fish is so very fresh.,['Fish'],[[]],['positive'],['Fish'],[['fresh']],[None]
