,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
739,1339,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",['photo detection software'],[[]],['positive'],"['photo software', 'detection software', 'photos']","[['is'], ['is'], ['group']]","[None, None, None]"
740,449,"It has plenty of memory, lots of hard drive, and great graphics.","['memory', 'hard drive', 'graphics']","[[], [], []]","['positive', 'positive', 'positive']","['memory plenty', 'lots plenty', 'drive', 'graphics plenty']","[['has'], ['has'], ['hard'], ['great', 'has']]","[None, None, None, None]"
741,412,"Mine came at $1,700 w/o a DVD burner (!).",['DVD burner'],[[]],['negative'],['DVD burner'],[[]],[None]
742,459,"  I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",['warrenty'],[[]],['negative'],['computer'],[['great']],[None]
743,377,This is the complete opposite to an ergonomic design.,['design'],[[]],['negative'],['design opposite'],"[['ergonomic', 'complete']]",[None]
744,1297,  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,['costs'],[[]],['negative'],"['money', 'Toshiba']","[['spend'], ['costs']]","[None, None]"
745,668,Then it ceased charging at all.,['charging'],[[]],['negative'],[],[],[]
746,1230,The Internet Explorer was very slow from the very beginning.,['Internet Explorer'],[[]],['negative'],"['Explorer', 'beginning']","[['slow'], ['very']]","[None, None]"
747,150,Really like the textured surface which shows no fingerprints.,['surface'],[[]],['positive'],"['surface', 'fingerprints']","[['textured'], ['shows']]","[None, None]"
748,1337,I'm really impressed with the quality and performance for the price of the computer.,"['quality', 'performance', 'price']","[[], [], []]","['positive', 'positive', 'positive']","['performance quality', 'price quality', 'computer price']","[[], [], []]","[None, None, None]"
749,1189,"The price was very good, and the product is top quality.","['price', 'quality']","[[], []]","['positive', 'positive']","['price', 'quality']","[['good'], ['top']]","[None, None]"
750,734,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.","['headphone', 'mic jack', 'touch-pad', 'touch-pad', 'headphones', 'mic']","[[], [], [], [], [], []]","['negative', 'negative', 'neutral', 'negative', 'negative', 'negative']","['mic headphone', 'touch pad', 'pad front', 'touch pad', 'headphones', 'person']","[[], ['making'], ['making'], ['making'], ['using'], ['right', 'handed']]","[None, None, None, None, None, None]"
751,219,"Windows XP SP2 caused many problems on the computer, so I had to remove it.",['Windows XP SP2'],[[]],['negative'],"['Windows', 'SP2', 'problems']","[['caused'], ['caused'], ['many', 'caused']]","[None, None, None]"
752,240,I 'have had it for about a 1 1/2 and yes I have had an issue with it one month out of warranty.,['warranty'],[[]],['neutral'],['issue'],[['had']],[None]
753,1072,Good price.,['price'],[[]],['positive'],['price'],[['Good']],[None]
754,868,Took several hours with customer support before I could even start the PC out of the box.,['customer support'],[[]],['negative'],"['hours', 'customer support', 'PC']","[['several', 'Took'], [], ['start']]","[None, None, None]"
755,726,3) Horrible customer support,['customer support'],[[]],['negative'],['customer support'],[['Horrible']],[None]
756,193,The Apple team also assists you very nicely when choosing which computer is right for you :),['Apple team'],[[]],['positive'],"['team', 'computer']","[['assists'], ['right']]","[None, None]"
757,793,Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,['external harddrives'],[[]],['negative'],"['favor', 'harddrives', 'laptop']","[['Do'], ['few', 'external'], ['purchasing']]","[None, None, None]"
758,192,"Am very glad I bought it, great netbook, low price.",['price'],[[]],['positive'],['price netbook'],"[['low', 'great', 'bought']]",[None]
759,1209,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",['Final Cut Pro'],[[]],['positive'],"['Pro', 'work', 'home computer']","[['Final', 'fast'], ['transfer'], []]","[None, None, None]"
760,1126,"But the quality, in general was less than the worth of the cheap laptop.",['quality'],[[]],['negative'],"['quality', 'laptop']","[['less'], ['cheap']]","[None, None]"
761,946,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".","['LG service center', 'service center', 'service']","[[], [], []]","['negative', 'negative', 'negative']","['center', 'service']","[['do'], ['do']]","[None, None]"
762,645,"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.","['software', 'software', 'booting']","[[], [], []]","['negative', 'negative', 'negative']","['tech support', 'software']","[['Called'], ['got']]","[None, None]"
763,360,and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,['price'],[[]],['negative'],"['mac book', 'book pro', 'laptop']","[[], [], ['best']]","[None, None, None]"
764,1442,"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",['depot'],[[]],['neutral'],"['story', 'calls', 'offices', 'one', 'depot', 'managers']","[['Long'], ['many', 'take'], ['various'], ['override'], ['override'], ['take']]","[None, None, None, None, None, None]"
765,1440,"The battery life, before the battery completely died of course, left much to be desired.","['battery life', 'battery']","[[], []]","['negative', 'negative']",['battery life'],"[['died', 'left']]",[None]
766,17,"One suggestion I do have, is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC.",['Microsoft office for the mac'],[[]],['negative'],[],[],[]
767,334,The service I received from Toshiba went above and beyond the call of duty.,['service'],[[]],['positive'],"['service', 'duty call']","[['went'], []]","[None, None]"
768,1198,This computer I used daily nice compact design.,['design'],[[]],['positive'],['design'],"[['nice', 'compact', 'used']]",[None]
769,583,"I picked it out because it was inexpensive ($400) and I thought it would be a good, easy to use first laptop.",['use'],[[]],['positive'],['laptop'],"[['first', 'use']]",[None]
770,1410,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.","['signals', 'signal']","[[], []]","['positive', 'negative']","['computers', 'signals', 'net book', 'signal']","[['other', 'have'], ['strong', 'get'], ['loses'], ['loses']]","[None, None, None, None]"
771,1063,The built-in webcam is great for Skype and similar video-chat services.,['built-in webcam'],[[]],['positive'],"['webcam', 'services', 'video chat']","[['built', 'great'], ['similar'], []]","[None, None, None]"
772,840,Or the cursor would show up some place else.,['cursor'],[[]],['negative'],"['cursor', 'place']","[['show'], ['show', 'else']]","[None, None]"
773,628,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,['applications'],[[]],['neutral'],"['information', 'macbook page']","[['more', 'want', 'more'], []]","[None, None]"
774,1380,"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",['Word'],[[]],['negative'],['run ton'],[[]],[None]
775,324,I needed a driver for my HP and they would not help me with out me paying over $50 for it.,['driver'],[[]],['neutral'],['driver'],[['needed']],[None]
776,825,"Graphics are clean and sharp, internet interfaces are seamless.","['Graphics', 'internet interfaces']","[[], []]","['positive', 'positive']","['Graphics', 'interfaces']","[['clean'], ['seamless']]","[None, None]"
777,1215,super fast processor and really nice graphics card..,"['processor', 'graphics card']","[[], []]","['positive', 'positive']",['card processor'],"[['nice', 'fast']]",[None]
778,632,"The screen isn't huge, but that doesn't matter when I output media to the 50 inch LCD TV.",['screen'],[[]],['conflict'],"['screen', 'media', 'inch LCD', 'LCD TV']","[['huge'], ['output'], [], []]","[None, None, None, None]"
779,1029,  Again I sent it back and they replaced the motherboard and some fan inside.,"['motherboard', 'fan']","[[], []]","['neutral', 'neutral']",['fan motherboard'],[['replaced']],[None]
780,1168,The internet capabilities are also very strong and picks up signals very easily.,['internet capabilities'],[[]],['positive'],"['capabilities', 'signals']","[['strong'], ['picks']]","[None, None]"
781,779,"The screen graphics and clarity, and sharpness are great.","['screen graphics', 'clarity', 'sharpness']","[[], [], []]","['positive', 'positive', 'positive']",['graphics'],[['great']],[None]
782,1362,For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,['price'],[[]],['positive'],"['store', 'Buy', 'price']","[['local', 'selling'], ['Best', 'matched'], ['matched']]","[None, None, None]"
783,856,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,['warranty'],[[]],['neutral'],"['computer', 'HP']","[['got'], ['told']]","[None, None]"
784,438,  The lcd screen stopped working on mine after 10 months.,['lcd screen'],[[]],['negative'],['lcd screen'],[['stopped']],[None]
785,120,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",['look and feel standpoint'],[[]],['positive'],"['standpoint', 'everything']","[['feel'], ['sturdy']]","[None, None]"
786,1050,"THEN, one month after the warranty expired, the replacement charger went.","['warranty', 'replacement charger']","[[], []]","['neutral', 'negative']","['warranty', 'replacement charger']","[['expired'], ['went']]","[None, None]"
787,1390,You can call HP and they want you to buy more software to fix it.,['software'],[[]],['neutral'],"['HP', 'software']","[['call'], ['more', 'buy']]","[None, None]"
788,791,I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,"['warrenty', 'fan blade']","[[], []]","['negative', 'negative']","['HP', 'company', 'warrenty', 'fan blade']","[['honor'], ['reputable'], ['honor'], ['fell']]","[None, None, None, None]"
